product_id,brand_name,pants_description,price,mrp,discount_percent,ratings,number_of_ratings
45969,Tommy Hilfiger,Men Mid Rise Clean Jeans,4999,9999,0.5,4.9,8
45970,Jack & Jones,Men Low-Rise Jeans,4999,9999,0.5,4,111
45971,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
45972,SPYKAR,Men Skinny Fit Low-Rise Jeans,1749,4999,0.65,4.4,147
45973,Levis,Men 512 Slim Tapered Fit Jeans,2794,4299,0.35,4.4,103
45974,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2794,4299,0.35,4.4,103
45975,Louis Philippe Jeans,Men Slim Fit Mid-Rise Jeans,2483,3599,0.31,4.4,103
45976,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
45977,SPYKAR,Men Relaxed Fit Cotton  Jeans,2254,4099,0.45,3.3,20
45978,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
45979,Being Human,Men Slim Fit Jeans,4849,4999,0.03,4.1,25
45980,Louis Philippe Jeans,Men Low-Rise Jeans,1616,3299,0.51,4.9,10
45981,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
45982,Louis Philippe Jeans,Men Smart Slim Fit Jeans,1616,3299,0.51,2.3,6
45983,Calvin Klein Jeans,Men Straight Fit Jeans,4799,7999,0.4,2.3,6
45984,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
45985,Calvin Klein Jeans,Men Slim Fit Mid-Rise Jeans,4799,7999,0.4,3.7,124
45986,Calvin Klein Jeans,Men Slim Fit Jeans,4799,7999,0.4,4.4,10
45987,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,4799,7999,0.4,4.4,10
45988,SELECTED,Men Straight Fit Jeans,4799,7999,0.4,4.4,10
45989,Levis,Men Skinny Fit Jeans,4799,7999,0.4,4.4,10
45990,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
45991,Tommy Hilfiger,Men Simon Skinny Fit Jeans,4799,7999,0.4,4,21
45992,Tommy Hilfiger,Men Slim Fit Jeans,4799,7999,0.4,3.5,12
45993,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
45994,Antony Morato,Men Tapered Fit Jeans,4799,11999,0.6,3.8,22
45995,Allen Solly,Men Skinny Fit Mid-Rise Jeans,2399,3999,0.4,4.7,7
45996,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,4.7,7
45997,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,1735,2799,0.38,4,66
45998,Being Human,Men Jeans,1719,4299,0.6,4,66
45999,Levis,Men 512 Slim Tapered Fit Jeans,2319,5799,0.6,4.2,55
46000,glitchez,Men Wide Leg Jeans,573,1399,0.59,3.8,76
46001,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
46002,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
46003,Being Human,Men Slim Fit Jeans,2105,3899,0.46,4.6,5
46004,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,2105,3899,0.46,4.6,5
46005,Louis Philippe Jeans,Men Skinny Fit Jeans,2064,3499,0.41,4.7,23
46006,Levis,Men Skinny Fit Jeans,1934,4299,0.55,4.5,116
46007,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
46008,SPYKAR,Men Super Skinny Fit Low-Rise Jeans,4017,4099,0.02,3.9,36
46009,HOP HEAD,Men Straight Fit Jeans,4049,4499,0.1,3.9,36
46010,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
46011,United Colors of Benetton,Men Low Crotch Fade Jeans,2024,4499,0.55,4.7,12
46012,Wrangler,Men Skinny Fit Low-Rise Jeans,2020,4699,0.57,4.4,22
46013,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2020,4699,0.57,4.4,22
46014,Flying Machine,Men Slim Fit Heavy Fade Jeans,2015,2799,0.28,4,52
46015,GUESS,Men Slim Fit Low-Rise Jeans,5600,8000,0.3,4.4,10
46016,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
46017,Pepe Jeans,Men Straight Fit Jeans,759,1899,0.6,4,63
46018,TURMS,Icy Cool Tech Anti Odor Jeans,3999,4999,10,4.7,7
46019,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,3999,4999,10,4.7,7
46020,Tommy Hilfiger,Men Autstin Slim Fit Jeans,3999,7999,0.5,4.7,7
46021,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
46022,Tommy Hilfiger,Men Mid Rise Cotton Jeans,3999,7999,0.5,3.8,15
46023,Antony Morato,Men Slim Fit Jeans,3999,9999,0.6,4.7,6
46024,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,3999,9999,0.6,4.7,6
46025,Celio,Men Soft touch denim,3999,9999,0.6,4.7,6
46026,Mufti,Men Regular Fit Jeans,1999,3999,0.5,4.7,6
46027,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
46028,Wrangler,Men Slim Fit Low-Rise Jeans,1999,3999,0.5,4.2,19
46029,SPYKAR,Men Slim Fit Cotton Jeans,1499,4999,0.7,4.5,10
46030,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
46031,Roadster,Men Slim Fit Jeans,1399,2799,0.5,4.1,25
46032,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
46033,The Indian Garage Co,Men Slim Fit Jeans,779,1999,0.61,3.9,178
46034,Powerlook,Men Regular Fit Denim Jeans,1673,3099,0.46,4.9,8
46035,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
46036,Celio,MenHigh-Rise Skinny Fit  Jeans,1979,3299,0.4,3.7,124
46037,Flying Machine,Men Relaxed Heavy Fade Jeans,1979,2999,0.34,3.4,9
46038,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,1979,2999,0.34,3.4,9
46039,WROGN,Men Anti Fit Mid-Rise Jeans,1979,2199,0.1,4.1,98
46040,Pepe Jeans,Men Tapered Fit Low-Rise Jeans,2078,3299,0.37,4.4,93
46041,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
46042,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
46043,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,1315,2799,0.53,4.1,78
46044,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,4.1,78
46045,LOCOMOTIVE,Men Tapered Fit Ripped Jeans,413,2299,0.82,4,111
46046,Numero Uno,Men Slim Fit Jeans,1800,3999,0.54,2.4,5
46047,Pepe Jeans,Men Cotton Light Fade Jeans,2119,3999,0.47,3.8,24
46048,Nautica,Men Straight Fit Jeans,1977,4599,0.57,4.1,79
46049,Nautica,Men Slim Fit Mid-Rise Jeans,1977,4599,0.57,4.3,217
46050,Nautica,Men Straight Low-Rise Jeans,1977,4599,0.57,4.3,102
46051,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
46052,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
46053,Monte Carlo,Mens Skinny Fit Cotton Jeans,1594,2899,0.45,4.6,5
46054,SPYKAR,Men Slim Fit Jeans,1594,2899,0.45,3.2,17
46055,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,1594,2899,0.45,3.2,17
46056,Being Human,Men Slim Fit Jeans,1738,4699,0.63,4,20
46057,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
46058,RUG WOODS,Men Regular Fit Jeans,1732,3849,0.55,3.1,35
46059,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
46060,Mufti,Men Slim Fit Jeans,1115,3599,0.69,4.1,45
46061,Pepe Jeans,Men Slim Fit Low-Rise Jeans,2759,4599,0.4,4.1,45
46062,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2759,4599,0.4,4.1,45
46063,Mufti,Men Straight Fit Jeans,1714,3499,0.51,4.1,45
46064,Mufti,Men Straight Fit Jeans,1714,3499,0.51,4.1,45
46065,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
46066,Snitch,Men Relaxed Fit Jeans,759,1899,0.6,4,63
46067,Levis,Men 511 Slim Fit Jeans,3199,6399,0.5,4,63
46068,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,3199,6399,0.5,4,63
46069,U.S. Polo Assn. Denim Co.,Men Straight Fit Jeans,3374,4499,0.25,4,63
46070,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
46071,Powerlook,Men Mid-Rise Cargo Jeans,1682,3299,0.49,4.2,189
46072,Flying Machine,Men Relaxed Straight Jeans,1727,2399,0.28,3.9,35
46073,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1727,2399,0.28,3.9,35
46074,VAN HEUSEN DENIM LABS,Men Slim Fit Jeans,1260,2799,0.54,4.3,14
46075,Monte Carlo,Men Straight Fit Jeans,1539,2799,0.45,4.3,14
46076,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
46077,Flying Machine,Men Stretchable Jeans,1727,2399,0.28,4.3,75
46078,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
46079,Lee,Men Light Fade Jeans,3347,3599,0.07,3.7,72
46080,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
46081,Being Human,Men Straight Fit Jeans,1664,4499,0.63,3.6,11
46082,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
46083,Flying Machine,Men Slim Straight Fit Jeans,1655,2299,0.28,4.1,64
46084,Flying Machine,Men Straight Fit Jeans,1655,2299,0.28,4.2,28
46085,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,1655,2299,0.28,4.2,28
46086,THE BEAR HOUSE,Men Slim Fit Jeans,1655,2299,0.28,4.2,28
46087,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
46088,RARE RABBIT,Men Jeans,3299,5499,0.4,4.3,58
46089,United Colors of Benetton,Men Carrot Fit Jeans,3299,5499,0.4,4.3,58
46090,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
46091,RARE RABBIT,Men Alphen Slim Fit Jeans,3299,4999,0.34,4.5,25
46092,RARE RABBIT,Men Radley Slim Fit Jeans,3299,5999,0.45,4.8,8
46093,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,4.8,8
46094,U.S. Polo Assn. Denim Co.,Men Mid Rise Slim Fit Jeans,1735,2799,0.38,4.1,36
46095,Flying Machine,Men Relaxed Fit Jeans,1727,2399,0.28,4.6,43
46096,Sztori,Plus Size Jeans,1695,3199,0.47,4.6,25
46097,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,1679,3999,0.58,4.3,40
46098,WROGN,Men Slim Fit Jeans,1679,2999,0.44,3.5,7800
46099,Wrangler,Men Mid Rise Jeans,1664,3699,0.55,3.9,30
46100,Flying Machine,Men Super Skinny Fit Jeans,1655,2299,0.28,4.9,11
46101,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
46102,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
46103,Snitch,Men Relaxed Fit Jeans,1829,2999,0.39,4.6,5
46104,Levis,Men 511 Slim Fit Jeans,3199,6399,0.5,4.6,5
46105,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,3199,6399,0.5,4.6,5
46106,U.S. Polo Assn. Denim Co.,Men Straight Fit Jeans,3374,4499,0.25,4.6,5
46107,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
46108,Powerlook,Men Mid-Rise Cargo Jeans,1682,3299,0.49,4.2,189
46109,Flying Machine,Men Relaxed Straight Jeans,1727,2399,0.28,3.9,35
46110,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
46111,VAN HEUSEN DENIM LABS,Men Slim Fit Jeans,1260,2799,0.54,4.3,14
46112,Monte Carlo,Men Straight Fit Jeans,1539,2799,0.45,4.3,14
46113,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1539,2799,0.45,4.3,14
46114,Flying Machine,Men Stretchable Jeans,1727,2399,0.28,4.3,75
46115,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
46116,Lee,Men Light Fade Jeans,3347,3599,0.07,3.7,72
46117,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,3347,3599,0.07,3.7,72
46118,Being Human,Men Straight Fit Jeans,1664,4499,0.63,3.6,11
46119,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
46120,Flying Machine,Men Slim Straight Fit Jeans,1655,2299,0.28,4.1,64
46121,Flying Machine,Men Straight Fit Jeans,1655,2299,0.28,4.2,28
46122,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1655,2299,0.28,4.2,28
46123,THE BEAR HOUSE,Men Slim Fit Jeans,1655,2299,0.28,4.2,28
46124,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
46125,RARE RABBIT,Men Jeans,3299,5499,0.4,4.3,58
46126,United Colors of Benetton,Men Carrot Fit Jeans,3299,5499,0.4,4.3,58
46127,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
46128,RARE RABBIT,Men Alphen Slim Fit Jeans,3299,4999,0.34,4.5,25
46129,RARE RABBIT,Men Radley Slim Fit Jeans,3299,5999,0.45,4.8,8
46130,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
46131,Louis Philippe Jeans,Men Slim Fit Jeans,1393,3399,0.59,3.8,16
46132,Allen Solly,Men Skinny Fit Jeans,1393,3399,0.59,3.8,16
46133,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
46134,Indian Terrain,Men Slim Fit Jeans,1649,3299,0.5,3.9,7
46135,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,1649,3299,0.5,3.9,7
46136,Wrangler,Men Slim Fit Light Fade Jeans,3068,3299,0.07,3.9,7
46137,Voi Jeans,Clean Look Stretchable Jeans,1649,2999,0.45,3.4,11
46138,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
46139,SPYKAR,Men Straight Fit Jeans,1644,4699,0.65,4.9,9
46140,Flying Machine,Men Super Skinny Fit Jeans,1575,3499,0.54,4.1,48
46141,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
46142,Lee,Men Slim Fit Cotton Jeans,1719,3999,0.57,3.8,22
46143,Mufti,Men Tapered Fit Jeans,1590,4299,0.63,4,31
46144,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,4,31
46145,Sztori,Plus Size Jeans,1695,3199,0.47,4.6,25
46146,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,1679,3999,0.58,4.3,40
46147,WROGN,Men Slim Fit Jeans,1679,2999,0.44,3.5,7800
46148,Wrangler,Men Mid Rise Jeans,1664,3699,0.55,3.9,30
46149,Flying Machine,Men Super Skinny Fit Jeans,1655,2299,0.28,4.9,11
46150,Roadster,Men Cotton Baggy Cargo Jogger,1199,2999,0.6,4.2,42
46151,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
46152,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
46153,Lee,Men Light Fade Jeans,3347,3599,0.07,3.7,72
46154,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,3347,3599,0.07,3.7,72
46155,Being Human,Men Straight Fit Jeans,1664,4499,0.63,3.6,11
46156,Flying Machine,Men Slim Straight Fit Jeans,1655,2299,0.28,4.1,64
46157,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
46158,Flying Machine,Men Straight Fit Jeans,1655,2299,0.28,4.2,28
46159,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
46160,THE BEAR HOUSE,Men Slim Fit Jeans,1623,2799,0.42,4.2,42
46161,RARE RABBIT,Men Jeans,3299,5499,0.4,4.3,58
46162,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,3299,5499,0.4,4.3,58
46163,United Colors of Benetton,Men Carrot Fit Jeans,3299,5499,0.4,4.3,58
46164,RARE RABBIT,Men Alphen Slim Fit Jeans,3299,4999,0.34,4.5,25
46165,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
46166,RARE RABBIT,Men Radley Slim Fit Jeans,3299,5999,0.45,4.8,8
46167,Louis Philippe Jeans,Men Slim Fit Jeans,3299,5999,0.45,4.8,8
46168,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,3299,5999,0.45,4.8,8
46169,Allen Solly,Men Skinny Fit Jeans,3299,5999,0.45,4.8,8
46170,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
46171,Indian Terrain,Men Slim Fit Jeans,1649,3299,0.5,3.9,7
46172,Wrangler,Men Slim Fit Light Fade Jeans,3068,3299,0.07,3.9,7
46173,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,3068,3299,0.07,3.9,7
46174,Voi Jeans,Clean Look Stretchable Jeans,1649,2999,0.45,3.4,11
46175,SPYKAR,Men Straight Fit Jeans,1644,4699,0.65,4.9,9
46176,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
46177,Flying Machine,Men Super Skinny Fit Jeans,1575,3499,0.54,4.1,48
46178,Lee,Men Slim Fit Cotton Jeans,1719,3999,0.57,4.1,48
46179,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
46180,Mufti,Men Tapered Fit Jeans,1590,4299,0.63,4,31
46181,United Colors of Benetton,Men Bootcut Low Distress Jeans,3249,4999,0.35,4,31
46182,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
46183,RARE RABBIT,Men David-3 Slim Fit Jeans,3244,5499,0.41,4.2,55
46184,Flying Machine,Men Slim Fit Coloured Jeans,1540,2299,0.33,3.6,55
46185,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
46186,Levis,Slim Fit Low-Rise Jeans,3824,5099,0.25,4.3,119
46187,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,3824,5099,0.25,4.3,119
46188,SIX5SIX,Regular Fit Mid-Rise Jeans,3200,4000,8,4.3,119
46189,Canary London,Men Slim Fit Low-Rise Jeans,1599,3999,0.6,4.3,119
46190,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
46191,Snitch,Men Relaxed Fit Cargo Jeans,1119,1599,0.3,3.5,11
46192,FREAKINS,Men Wide Leg High-Rise Jeans,1599,4299,27,3.5,22
46193,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
46194,Wrangler,Men Slim Fit Low-Rise Jeans,1599,3999,0.6,3.8,22
46195,John Players,Men Skinny Fit Jeans,1599,1999,0.2,3.8,86
46196,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,3.8,86
46197,Wrangler,Men Mid Rise Jeans,1664,3699,0.55,3.9,30
46198,Flying Machine,Men Super Skinny Fit Jeans,1655,2299,0.28,4.9,11
46199,Roadster,Men Cotton Baggy Cargo Jogger,1199,2999,0.6,4.2,42
46200,Flying Machine,Men Slim Tapered Fit Jeans,1655,2299,0.28,4,68
46201,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
46202,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
46203,John Pride,Plus Size Jeans,2914,5299,0.45,4,6
46204,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,2914,5299,0.45,4,6
46205,Mast & Harbour,Men Carrot Jeans,1449,2499,0.42,4,131
46206,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
46207,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
46208,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,1425,2299,0.38,3.7,7
46209,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,1425,2299,0.38,3.7,7
46210,Pepe Jeans,Men Straight Fit Jeans,2279,3799,0.4,3.7,7
46211,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,2849,3799,0.25,3.7,7
46212,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
46213,Pepe Jeans,Men Jeans,2279,3799,0.4,4,63
46214,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,2279,3799,0.4,4,63
46215,Mufti,Men Slim Fit Jeans,1368,3699,0.63,4.3,48
46216,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
46217,mode de base,Men Bootcut Mid-Rise Jeans,2799,5600,28.01,4.2,130
46218,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2799,5600,28.01,4.2,130
46219,Van Heusen,Men Skinny Fit Jeans,2799,5600,28.01,4.2,130
46220,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
46221,StyleCast x Revolte,Men Relaxed Fit Jeans,1399,2799,0.5,2.5,25
46222,SPYKAR,Men Mid-Rise Cotton Jeans,1924,3499,0.45,4.4,21
46223,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
46224,Crocodile,Men Slim Fit Jeans,1399,2799,0.5,4.1,25
46225,SPYKAR,Men Skinny Fit Low-Rise Jeans,1399,3999,0.65,4.4,38
46226,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
46227,Parx,Men Skinny Fit Jeans,1399,2799,0.5,4.3,9
46228,SPYKAR,Men Relaxed Fit Cotton Jeans,1224,3499,0.65,4.3,9
46229,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
46230,U.S. Polo Assn. Denim Co.,Men Tapered Fit Mid-Rise Jeans,2774,3699,0.25,3.7,124
46231,U.S. Polo Assn.,Men Slim Fit Mid-Rise Jeans,2719,3999,0.32,3.7,124
46232,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,2719,3999,0.32,3.7,124
46233,AMERICAN EAGLE OUTFITTERS,Men Skinny Fit Jeans,2759,4599,0.4,4.4,45
46234,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,1673,2699,0.38,4.2,107
46235,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
46236,RARE RABBIT,Men Slim Fit Jeans,2749,5499,0.5,4.4,30
46237,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
46238,KINGDOM OF WHITE,Regular Fit Stretch Jeans,2729,3499,0.22,3.8,22
46239,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,3.8,22
46240,Pepe Jeans,Men Slim Fit Jeans,2249,4499,0.5,3.8,22
46241,Roadster,Straight Fit Pure Cotton Jeans,987,2599,0.62,4,62
46242,Roadster,Men Pure Cotton Flared Jeans,987,2599,0.62,3.3,83
46243,Flying Machine,Men Skinny Fit Low-Rise Jeans,1481,2599,0.43,4.2,67
46244,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,1425,2299,0.38,4.2,5
46245,SPYKAR,Men Skinny Fit Jeans,2584,4699,0.45,4.2,18
46246,Roadster,Men Jogger Jeans,987,2599,0.62,4,68
46247,VAN HEUSEN DENIM LABS,Men Slim Fit Mid-Rise Jeans,2519,2799,0.1,4,68
46248,SPYKAR,Men Comfort Straight Fit Jeans,2743,2799,0.02,4.5,12
46249,RARE RABBIT,Men Tram Slim Fit Jeans,2749,4999,0.45,4.3,20
46250,Mufti,Men Slim Fit Jeans,1363,4399,0.69,3.6,29
46251,WROGN,Men Loose Fit Cotton Jeans,1374,2499,0.45,4.2,57
46252,Flying Machine,Men Slim Fit Jeans,1829,2999,0.39,4.6,5
46253,BEAT LONDON by PEPE JEANS,Men Slim Fit Low-Rise Jeans,1299,2799,15,4,269
46254,Mufti,Men Straight Fit Jeans,1294,3499,0.63,4.2,21
46255,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,1294,3499,0.63,4.2,21
46256,SPYKAR,Men Kano Tapered Fit Jeans,1294,3699,0.65,4.5,32
46257,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,2349,4999,0.53,3.8,6
46258,Roadster,Men Wide Leg Jeans,805,2599,0.69,3.1,35
46259,RARE RABBIT,Men Reno Slim Fit Jeans,2529,4599,0.45,4,26
46260,Louis Philippe Jeans,Men Slim Fit Low-Rise Jeans,2507,3299,0.24,4.1,35
46261,WROGN,Men Anti Fit Jeans,1623,2799,0.42,4.2,42
46262,Jack & Jones,Men Low-Rise Jeans,2499,4999,0.5,4.2,42
46263,Pepe Jeans,Men Straight Fit Jeans,2499,4999,0.5,3.8,23
46264,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2499,4999,0.5,3.8,23
46265,Jack & Jones,Men Heavy Fade Low-Rise Jeans,2499,4999,0.5,3.8,161
46266,Roadster,Men Regular Fit Mid-Rise Jeans,759,1899,0.6,4,63
46267,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,759,1899,0.6,4,63
46268,SPYKAR,Men Straight Fit Jeans,2254,4099,0.45,4,63
46269,Flying Machine,Men Straight Fit Jeans,2519,3499,0.28,3.9,9
46270,WROGN,Men Slim Fit Stretchable Jeans,1275,2199,0.42,4.2,130
46271,VAN HEUSEN DENIM LABS,Men Slim Fit Jeans,2449,3499,0.3,4.2,130
46272,Allen Solly,Men Stretchable Jeans,2134,3499,0.39,4.4,11
46273,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,2134,3499,0.39,4.4,11
46274,WAIMEA,Skinny Fit Stretchable Jeans,2449,6999,0.65,4.4,11
46275,Parx,Men Jogger Fit Jeans,2449,3499,0.3,4.4,11
46276,Levis,Men 511 Slim Fit Jeans,2079,3999,0.48,3.9,31
46277,SPYKAR,Men Relaxed Fit  Cotton Jeans,1224,3499,0.65,3.5,21
46278,United Colors of Benetton,Men Jogger Jeans,2399,3999,0.4,4.7,28
46279,WROGN,Men Anti Fit Jeans,1399,2799,0.5,4.1,25
46280,Allen Solly,Men  Mid-Rise Skinny Fit Jeans,2399,3999,0.4,4.1,25
46281,Allen Solly Sport,Men Slim Fit Low-Rise Jeans,2399,3999,0.4,3.9,22
46282,Mufti,Men Mid-Rise Skinny Fit Jeans,1393,3399,0.59,3.8,16
46283,Blackberrys,Mid-Rise Light Fade Jeans,2397,3995,0.4,3.8,16
46284,Blackberrys,Men Skinny Fit Low-Rise Jeans,2397,3995,0.4,3.8,16
46285,FUGAZEE,Men Relaxed Fit Jeans,2099,3499,0.4,3.7,124
46286,Blackberrys,Men Slim Fit Low-Rise Jeans,2397,3995,0.4,3.7,124
46287,Jack & Jones,Men Slim Fit Jeans,2364,4299,0.45,4.1,470
46288,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,2364,4299,0.45,4.1,470
46289,Louis Philippe Jeans,Men Smart Fit Low-Rise Jeans,2441,3299,0.26,3.9,56
46290,French Connection,Men Slim Fit Jeans,1294,3499,0.63,4.4,17
46291,SPYKAR,Men Super Skinny Fit Jeans,1364,3899,0.65,4,51
46292,Mufti,Men Slim Fit Jeans,1553,4199,0.63,3.8,22
46293,Mufti,Men Super Skinny Fit Jeans,1393,3399,0.59,3.8,22
46294,Nautica,Men Slim Fit Jeans,2483,4599,0.46,4.4,55
46295,United Colors of Benetton,Men Slim Tapered Fit Jeans,2474,5499,0.55,4.3,14
46296,SPYKAR,Men Mid-Rise Jeans,2254,4099,0.45,4.3,13
46297,Mast & Harbour,Men Skinny Fit Jeans,588,1899,0.69,4.2,54
46298,Pepe Jeans,Men Slim Fit Low-Rise Jeans,2339,2999,0.22,4.2,54
46299,Blackberrys,Men Slim Fit Low-Rise Jeans,2317,3995,0.42,4.7,7
